person_id,household_id,zone_id,market_segment_id,age_band,employment_status,language_preference,budget_headroom_score,trust_openness_score,digital_readiness_score,best_channel_reachability,retention_potential_score
person-000064-01,household-v2-000064,admin_professional_belt,b2c_affluent_service_optimizers,25-34,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000064-02,household-v2-000064,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000064-03,household-v2-000064,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-000065-01,household-v2-000065,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,si,12.19,78.54,67.88,70.36,65.56
person-000065-02,household-v2-000065,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,12.19,78.54,67.88,70.36,65.56
person-000065-03,household-v2-000065,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si,12.19,78.54,67.88,70.36,69.49
person-000065-04,household-v2-000065,east_growth_corridor,b2c_budget_stretched_commuters,65+,salaried_worker,si,12.19,78.54,67.88,70.36,65.56
person-000066-01,household-v2-000066,south_west_suburban,b2c_budget_stretched_commuters,25-34,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000066-02,household-v2-000066,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,11.06,78.78,68.12,70.57,63.36
person-000066-03,household-v2-000066,south_west_suburban,b2c_budget_stretched_commuters,65+,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000067-01,household-v2-000067,east_growth_corridor,b2c_budget_stretched_commuters,55-64,salaried_worker,si_en,12.19,78.54,67.88,70.36,65.56
person-000067-02,household-v2-000067,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,12.19,78.54,67.88,70.36,65.56
person-000067-03,household-v2-000067,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,12.19,78.54,67.88,70.36,69.49
person-000067-04,household-v2-000067,east_growth_corridor,b2c_budget_stretched_commuters,65+,salaried_worker,ta,12.19,78.54,67.88,70.36,65.56
person-000068-01,household-v2-000068,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-000068-02,household-v2-000068,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si,100.0,100.0,100.0,95.0,85.08
person-000068-03,household-v2-000068,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-000069-01,household-v2-000069,admin_professional_belt,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000069-02,household-v2-000069,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-000069-03,household-v2-000069,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-000070-01,household-v2-000070,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si,100.0,100.0,100.0,95.0,87.71
person-000070-02,household-v2-000070,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-000070-03,household-v2-000070,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,87.71
person-000071-01,household-v2-000071,south_west_suburban,b2c_microcommerce_strivers,0-14,student,ta_en,33.69,83.78,100.0,90.94,69.2
person-000071-02,household-v2-000071,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si,33.69,83.78,100.0,90.94,69.2
person-000072-01,household-v2-000072,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si_en,38.62,100.0,100.0,95.0,64.94
person-000072-02,household-v2-000072,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si,38.62,100.0,100.0,95.0,71.5
person-000072-03,household-v2-000072,admin_professional_belt,b2c_education_intensive_families,0-14,student,si,38.62,100.0,100.0,95.0,64.94
person-000072-04,household-v2-000072,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,38.62,100.0,100.0,95.0,70.19
person-000073-01,household-v2-000073,south_west_suburban,b2c_budget_stretched_commuters,35-44,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000073-02,household-v2-000073,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,11.06,78.78,68.12,70.57,63.36
person-000073-03,household-v2-000073,south_west_suburban,b2c_budget_stretched_commuters,65+,informal_worker,ta,11.06,78.78,68.12,70.57,63.36
person-000074-01,household-v2-000074,core_colombo,b2c_everyday_utility_seekers,45-54,salaried_worker,si,67.62,100.0,100.0,95.0,77.3
person-000074-02,household-v2-000074,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,si_en,67.62,100.0,100.0,95.0,77.3
person-000074-03,household-v2-000074,core_colombo,b2c_everyday_utility_seekers,0-14,student,si_en,67.62,100.0,100.0,95.0,77.3
person-000074-04,household-v2-000074,core_colombo,b2c_youth_upskilling_renters,15-24,student,si_en,67.62,100.0,100.0,95.0,82.54
person-000075-01,household-v2-000075,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-000075-02,household-v2-000075,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,si,34.62,99.78,100.0,94.94,73.97
person-000075-03,household-v2-000075,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-000075-04,household-v2-000075,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si,34.62,99.78,100.0,94.94,67.42
person-000076-01,household-v2-000076,core_colombo,b2c_education_intensive_families,45-54,salaried_worker,si,69.5,100.0,100.0,95.0,73.74
person-000076-02,household-v2-000076,core_colombo,b2c_education_intensive_families,0-14,student,si,69.5,100.0,100.0,95.0,73.74
person-000076-03,household-v2-000076,core_colombo,b2c_care_navigation_households,65+,salaried_worker,si_en,69.5,100.0,100.0,95.0,73.74
person-000077-01,household-v2-000077,outer_commuter_belt,b2c_budget_stretched_commuters,35-44,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000077-02,household-v2-000077,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,9.56,77.82,67.16,69.75,67.65
person-000077-03,household-v2-000077,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,ta,9.56,77.82,67.16,69.75,67.65
person-000078-01,household-v2-000078,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000078-02,household-v2-000078,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-000078-03,household-v2-000078,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-000079-01,household-v2-000079,outer_commuter_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,9.56,77.82,67.16,69.75,71.59
person-000079-02,household-v2-000079,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,9.56,77.82,67.16,69.75,67.65
person-000079-03,household-v2-000079,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000080-01,household-v2-000080,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-000080-02,household-v2-000080,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,34.62,99.78,100.0,94.94,73.97
person-000080-03,household-v2-000080,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-000080-04,household-v2-000080,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si,34.62,99.78,100.0,94.94,67.42
person-000081-01,household-v2-000081,admin_professional_belt,b2c_affluent_service_optimizers,25-34,salaried_worker,si,100.0,100.0,100.0,95.0,85.08
person-000081-02,household-v2-000081,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000081-03,household-v2-000081,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-000082-01,household-v2-000082,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si,38.62,100.0,100.0,95.0,64.94
person-000082-02,household-v2-000082,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si_en,38.62,100.0,100.0,95.0,71.5
person-000082-03,household-v2-000082,admin_professional_belt,b2c_education_intensive_families,0-14,student,si_en,38.62,100.0,100.0,95.0,64.94
person-000082-04,household-v2-000082,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,38.62,100.0,100.0,95.0,70.19
person-000083-01,household-v2-000083,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,si,33.69,100.0,100.0,95.0,67.89
person-000083-02,household-v2-000083,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,ta_en,33.69,100.0,100.0,95.0,67.89
person-000084-01,household-v2-000084,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,en,35.12,99.54,100.0,94.89,64.24
person-000084-02,household-v2-000084,east_growth_corridor,b2c_budget_stretched_commuters,35-44,salaried_worker,si,35.12,99.54,100.0,94.89,70.8
person-000084-03,household-v2-000084,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,35.12,99.54,100.0,94.89,64.24
person-000084-04,household-v2-000084,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,35.12,99.54,100.0,94.89,65.55
person-000085-01,household-v2-000085,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-000085-02,household-v2-000085,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,34.62,99.78,100.0,94.94,73.97
person-000085-03,household-v2-000085,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-000085-04,household-v2-000085,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-000086-01,household-v2-000086,outer_commuter_belt,b2c_budget_stretched_commuters,45-54,salaried_worker,si,10.19,77.82,67.16,69.75,66.53
person-000086-02,household-v2-000086,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,10.19,77.82,67.16,69.75,66.53
person-000086-03,household-v2-000086,outer_commuter_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,10.19,77.82,67.16,69.75,70.4
person-000086-04,household-v2-000086,outer_commuter_belt,b2c_budget_stretched_commuters,65+,salaried_worker,si_en,10.19,77.82,67.16,69.75,66.53
person-000087-01,household-v2-000087,east_growth_corridor,b2c_microcommerce_strivers,0-14,student,si_en,34.19,83.54,100.0,90.89,69.3
person-000087-02,household-v2-000087,east_growth_corridor,b2c_microcommerce_strivers,65+,salaried_worker,si,34.19,83.54,100.0,90.89,69.3
person-000088-01,household-v2-000088,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,33.69,100.0,100.0,95.0,67.89
person-000088-02,household-v2-000088,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,ta_en,33.69,100.0,100.0,95.0,67.89
person-000089-01,household-v2-000089,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-000089-02,household-v2-000089,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-000089-03,household-v2-000089,core_colombo,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-000090-01,household-v2-000090,outer_commuter_belt,b2c_budget_stretched_commuters,25-34,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000090-02,household-v2-000090,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,ta,9.56,77.82,67.16,69.75,67.65
person-000090-03,household-v2-000090,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-000091-01,household-v2-000091,outer_commuter_belt,b2c_care_navigation_households,65+,retired,ta,9.56,77.82,67.16,69.75,65.68
person-000091-02,household-v2-000091,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-000092-01,household-v2-000092,south_west_suburban,b2c_education_intensive_families,25-34,salaried_worker,en,66.5,100.0,100.0,95.0,73.14
person-000092-02,household-v2-000092,south_west_suburban,b2c_education_intensive_families,0-14,student,si,66.5,100.0,100.0,95.0,73.14
person-000092-03,household-v2-000092,south_west_suburban,b2c_care_navigation_households,65+,salaried_worker,si,66.5,100.0,100.0,95.0,73.14
person-000093-01,household-v2-000093,south_west_suburban,b2c_budget_stretched_commuters,35-44,informal_worker,ta,11.06,78.78,68.12,70.57,63.36
person-000093-02,household-v2-000093,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,ta,11.06,78.78,68.12,70.57,63.36
person-000093-03,household-v2-000093,south_west_suburban,b2c_budget_stretched_commuters,65+,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000094-01,household-v2-000094,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,en,33.69,100.0,100.0,95.0,67.89
person-000094-02,household-v2-000094,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,ta,33.69,100.0,100.0,95.0,67.89
person-000095-01,household-v2-000095,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-000095-02,household-v2-000095,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,34.62,99.78,100.0,94.94,73.97
person-000095-03,household-v2-000095,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-000095-04,household-v2-000095,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si,34.62,99.78,100.0,94.94,67.42
person-000096-01,household-v2-000096,south_west_suburban,b2c_budget_stretched_commuters,35-44,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000096-02,household-v2-000096,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,ta,11.06,78.78,68.12,70.57,63.36
person-000096-03,household-v2-000096,south_west_suburban,b2c_budget_stretched_commuters,65+,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-000097-01,household-v2-000097,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,en,38.62,100.0,100.0,95.0,64.94
person-000097-02,household-v2-000097,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si_en,38.62,100.0,100.0,95.0,71.5
person-000097-03,household-v2-000097,admin_professional_belt,b2c_education_intensive_families,0-14,student,si,38.62,100.0,100.0,95.0,64.94
person-000097-04,household-v2-000097,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,38.62,100.0,100.0,95.0,70.19
person-000098-01,household-v2-000098,east_growth_corridor,b2c_budget_stretched_commuters,35-44,informal_worker,si,11.56,78.54,67.88,70.36,66.74
person-000098-02,household-v2-000098,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,11.56,78.54,67.88,70.36,66.74
person-000098-03,household-v2-000098,east_growth_corridor,b2c_budget_stretched_commuters,65+,informal_worker,si,11.56,78.54,67.88,70.36,66.74
person-000099-01,household-v2-000099,south_west_suburban,b2c_everyday_utility_seekers,35-44,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-000099-02,household-v2-000099,south_west_suburban,b2c_everyday_utility_seekers,55-64,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-000099-03,household-v2-000099,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si_en,64.62,100.0,100.0,95.0,76.7
person-000099-04,household-v2-000099,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si,64.62,100.0,100.0,95.0,81.94
person-000100-01,household-v2-000100,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si,70.5,100.0,100.0,95.0,77.87
person-000100-02,household-v2-000100,admin_professional_belt,b2c_education_intensive_families,0-14,student,si,70.5,100.0,100.0,95.0,77.87
person-000100-03,household-v2-000100,admin_professional_belt,b2c_care_navigation_households,65+,salaried_worker,si_en,70.5,100.0,100.0,95.0,77.87
person-000101-01,household-v2-000101,admin_professional_belt,b2c_education_intensive_families,35-44,salaried_worker,si,70.5,100.0,100.0,95.0,77.87
person-000101-02,household-v2-000101,admin_professional_belt,b2c_education_intensive_families,0-14,student,en,70.5,100.0,100.0,95.0,77.87
person-000101-03,household-v2-000101,admin_professional_belt,b2c_care_navigation_households,65+,salaried_worker,si,70.5,100.0,100.0,95.0,77.87
person-000102-01,household-v2-000102,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,si,33.69,100.0,100.0,95.0,67.89
person-000102-02,household-v2-000102,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,si,33.69,100.0,100.0,95.0,67.89
person-000103-01,household-v2-000103,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si_en,33.69,83.78,100.0,90.94,69.2
